Year,Marine ID,Name,Event,Rank,Company,Squad,Slot,Details
607,208,Hrolf Slate,Transfer,Veteran Battle Brother,-1,0,0,Deployed to -1-0-0
607,212,Ulfric Basalt,Transfer,Veteran Battle Brother,-1,0,1,Deployed to -1-0-1
607,208,Hrolf Slate,Transfer,Veteran Battle Brother,0,0,7,Deployed to 0-0-7
607,212,Ulfric Basalt,Transfer,Veteran Battle Brother,0,0,8,Deployed to 0-0-8
608,221,Osric Foundry,Transfer,Veteran Battle Brother,-1,0,0,Deployed to -1-0-0
608,221,Osric Foundry,Transfer,Veteran Battle Brother,0,1,5,Deployed to 0-1-5
608,233,Sven Heavy,Transfer,Veteran Battle Brother,8,0,6,Deployed to 8-0-6
608,233,Sven Heavy,Promotion,Lieutenant,8,0,6,Promoted to Lieutenant
609,207,Sigurd Forge,Transfer,Veteran Battle Brother,-1,0,0,Deployed to -1-0-0
609,207,Sigurd Forge,Transfer,Veteran Battle Brother,0,2,4,Deployed to 0-2-4
610,113,Balthazar Nyx,Transfer,Veteran Battle Brother,-1,0,0,Deployed to -1-0-0
610,113,Balthazar Nyx,Transfer,Veteran Battle Brother,0,2,5,Deployed to 0-2-5
610,211,Bjorn Richter,Transfer,Veteran Battle Brother,9,0,1,Deployed to 9-0-1
610,211,Bjorn Richter,Promotion,Standard Bearer,9,0,1,Promoted to Standard Bearer
612,106,Moriar Thrax,Transfer,Veteran Battle Brother,-1,0,0,Deployed to -1-0-0
612,107,Aethel Obsidian,Transfer,Veteran Battle Brother,-1,0,1,Deployed to -1-0-1
612,210,Egil Anvil,Transfer,Veteran Battle Brother,-1,0,2,Deployed to -1-0-2
612,106,Moriar Thrax,Transfer,Veteran Battle Brother,0,0,5,Deployed to 0-0-5
612,107,Aethel Obsidian,Transfer,Veteran Battle Brother,0,2,6,Deployed to 0-2-6
612,210,Egil Anvil,Transfer,Veteran Battle Brother,0,2,7,Deployed to 0-2-7
612,220,Varin Sludge,Transfer,Veteran Battle Brother,9,0,3,Deployed to 9-0-3
612,220,Varin Sludge,Promotion,Chaplain,9,0,3,Promoted to Chaplain
613,223,Tybalt Gear,Transfer,Veteran Battle Brother,-1,0,0,Deployed to -1-0-0
613,243,Einar Shovel,Transfer,Veteran Battle Brother,-1,0,1,Deployed to -1-0-1
613,223,Tybalt Gear,Transfer,Veteran Battle Brother,0,0,6,Deployed to 0-0-6
613,243,Einar Shovel,Transfer,Veteran Battle Brother,0,3,4,Deployed to 0-3-4
613,237,Torin Girder,Transfer,Veteran Battle Brother,9,0,5,Deployed to 9-0-5
613,237,Torin Girder,Promotion,Lieutenant,9,0,5,Promoted to Lieutenant
615,238,Bodin Drill,Transfer,Veteran Battle Brother,-1,0,0,Deployed to -1-0-0
615,245,Knut Lever,Transfer,Veteran Battle Brother,-1,0,1,Deployed to -1-0-1
615,238,Bodin Drill,Transfer,Veteran Battle Brother,0,0,9,Deployed to 0-0-9
615,245,Knut Lever,Transfer,Veteran Battle Brother,0,3,5,Deployed to 0-3-5
616,123,Severin Night,Transfer,Veteran Battle Brother,-1,0,0,Deployed to -1-0-0
616,214,Gunnar Weld,Transfer,Veteran Battle Brother,-1,0,1,Deployed to -1-0-1
616,123,Severin Night,Transfer,Veteran Battle Brother,0,3,6,Deployed to 0-3-6
616,214,Gunnar Weld,Transfer,Veteran Battle Brother,0,3,7,Deployed to 0-3-7
616,234,Gorm Turbine,Transfer,Veteran Battle Brother,9,0,6,Deployed to 9-0-6
616,234,Gorm Turbine,Promotion,Lieutenant,9,0,6,Promoted to Lieutenant
617,108,Draxen Gloom,Transfer,Sergeant,1,1,0,Deployed to 1-1-0
617,108,Draxen Gloom,Promotion,Veteran Sergeant,1,1,0,Promoted to Veteran Sergeant
617,111,Thulsa Graves,Transfer,Veteran Battle Brother,10,0,1,Deployed to 10-0-1
617,111,Thulsa Graves,Promotion,Standard Bearer,10,0,1,Promoted to Standard Bearer
618,216,Leif Granite,Transfer,Veteran Battle Brother,-1,0,0,Deployed to -1-0-0
618,216,Leif Granite,Transfer,Veteran Battle Brother,0,0,10,Deployed to 0-0-10
619,101,Garrick,Promotion,Sergeant,-2,-2,-2,Promoted to Sergeant
619,101,Garrick,Transfer,Sergeant,-1,0,0,Deployed to -1-0-0
619,247,Hebron Mast,Transfer,Lieutenant,8,0,0,Deployed to 8-0-0
619,247,Hebron Mast,Promotion,Captain,8,0,0,Promoted to Captain
619,204,Grendel Vorn,Transfer,Veteran Battle Brother,10,0,3,Deployed to 10-0-3
619,204,Grendel Vorn,Promotion,Chaplain,10,0,3,Promoted to Chaplain
620,127,Dante Gallow,Transfer,Veteran Battle Brother,0,0,1,Deployed to 0-0-1
620,127,Dante Gallow,Promotion,Lieutenant,0,0,1,Promoted to Lieutenant
620,101,Garrick,Transfer,Sergeant,2,1,0,Deployed to 2-1-0
620,120,Cyprian Bale,Transfer,Lieutenant,9,0,0,Deployed to 9-0-0
620,120,Cyprian Bale,Promotion,Captain,9,0,0,Promoted to Captain
621,208,Hrolf Slate,Transfer,Veteran Battle Brother,1,0,5,Deployed to 1-0-5
621,208,Hrolf Slate,Promotion,Lieutenant,1,0,5,Promoted to Lieutenant
621,212,Ulfric Basalt,Transfer,Veteran Battle Brother,10,0,5,Deployed to 10-0-5
621,212,Ulfric Basalt,Promotion,Lieutenant,10,0,5,Promoted to Lieutenant
622,128,Septimus Wraith,Transfer,Lieutenant,10,0,0,Deployed to 10-0-0
622,128,Septimus Wraith,Promotion,Captain,10,0,0,Promoted to Captain
622,221,Osric Foundry,Transfer,Veteran Battle Brother,10,0,6,Deployed to 10-0-6
622,221,Osric Foundry,Promotion,Lieutenant,10,0,6,Promoted to Lieutenant
623,207,Sigurd Forge,Transfer,Veteran Battle Brother,1,0,6,Deployed to 1-0-6
623,207,Sigurd Forge,Promotion,Lieutenant,1,0,6,Promoted to Lieutenant
624,113,Balthazar Nyx,Transfer,Veteran Battle Brother,10,1,0,Deployed to 10-1-0
624,113,Balthazar Nyx,Promotion,Chaplain,10,1,0,Promoted to Chaplain
626,106,Moriar Thrax,Transfer,Veteran Battle Brother,10,2,0,Deployed to 10-2-0
626,106,Moriar Thrax,Promotion,Chaplain,10,2,0,Promoted to Chaplain
626,107,Aethel Obsidian,Transfer,Veteran Battle Brother,10,3,0,Deployed to 10-3-0
626,107,Aethel Obsidian,Promotion,Chaplain,10,3,0,Promoted to Chaplain
626,210,Egil Anvil,Transfer,Veteran Battle Brother,10,4,0,Deployed to 10-4-0
626,210,Egil Anvil,Promotion,Chaplain,10,4,0,Promoted to Chaplain
627,223,Tybalt Gear,Transfer,Veteran Battle Brother,10,5,0,Deployed to 10-5-0
627,223,Tybalt Gear,Promotion,Chaplain,10,5,0,Promoted to Chaplain
634,101,Garrick,Relic,Sergeant,2,1,0,Received Crust-Piercer
634,101,Garrick,Promotion,Chapter Master,-2,-2,-2,Promoted to Chapter Master
634,101,Garrick,Transfer,Chapter Master,0,0,0,Deployed to 0-0-0
638,101,Garrick,Stasis,Chapter Master,-2,-2,-2,Entered Stasis
638,200,Ferren Vrox,Promotion,Chapter Master,-2,-2,-2,Promoted to Chapter Master
638,200,Ferren Vrox,Transfer,Chapter Master,0,0,0,Deployed to 0-0-0
638,1000,Caeden Farad,Recruitment,Neophyte,-2,-2,-2,New Initiate
638,1000,Caeden Farad,Transfer,Neophyte,10,1,1,Deployed to 10-1-1
638,1001,Shola Sahasra,Recruitment,Neophyte,-2,-2,-2,New Initiate
638,1001,Shola Sahasra,Transfer,Neophyte,10,1,2,Deployed to 10-1-2
638,1002,Toshio Vel,Recruitment,Neophyte,-2,-2,-2,New Initiate
638,1002,Toshio Vel,Transfer,Neophyte,10,1,3,Deployed to 10-1-3
638,1003,Barachiel Sensor,Recruitment,Neophyte,-2,-2,-2,New Initiate
638,1003,Barachiel Sensor,Transfer,Neophyte,10,1,4,Deployed to 10-1-4
638,1004,Thaddeus Korda,Recruitment,Neophyte,-2,-2,-2,New Initiate
638,1004,Thaddeus Korda,Transfer,Neophyte,10,1,5,Deployed to 10-1-5
638,200,Ferren Vrox,Relic,Chapter Master,0,0,0,Received The Sovereign Link
638,227,Fritjof Bore,Transfer,Lieutenant,1,0,0,Deployed to 1-0-0
638,227,Fritjof Bore,Promotion,Captain,1,0,0,Promoted to Captain
638,243,Einar Shovel,Transfer,Veteran Battle Brother,2,0,5,Deployed to 2-0-5
638,243,Einar Shovel,Promotion,Lieutenant,2,0,5,Promoted to Lieutenant
639,1005,Juma Tesla,Recruitment,Neophyte,-2,-2,-2,New Initiate
639,1005,Juma Tesla,Transfer,Neophyte,10,1,6,Deployed to 10-1-6
639,1006,Surya Sulymanya,Recruitment,Neophyte,-2,-2,-2,New Initiate
639,1006,Surya Sulymanya,Transfer,Neophyte,10,1,7,Deployed to 10-1-7
639,1007,Fu Noon,Recruitment,Neophyte,-2,-2,-2,New Initiate
639,1007,Fu Noon,Transfer,Neophyte,10,1,8,Deployed to 10-1-8
639,1008,Marcus Amplitude-Arm,Recruitment,Neophyte,-2,-2,-2,New Initiate
639,1008,Marcus Amplitude-Arm,Transfer,Neophyte,10,1,9,Deployed to 10-1-9
639,1009,Soren Dax,Recruitment,Neophyte,-2,-2,-2,New Initiate
639,1009,Soren Dax,Transfer,Neophyte,10,2,1,Deployed to 10-2-1
639,1010,Kareem Footer,Recruitment,Neophyte,-2,-2,-2,New Initiate
639,1010,Kareem Footer,Transfer,Neophyte,10,2,2,Deployed to 10-2-2
639,1011,Xantus Vexilla,Recruitment,Neophyte,-2,-2,-2,New Initiate
639,1011,Xantus Vexilla,Transfer,Neophyte,10,2,3,Deployed to 10-2-3
639,1012,Irinjibal Site,Recruitment,Neophyte,-2,-2,-2,New Initiate
639,1012,Irinjibal Site,Transfer,Neophyte,10,2,4,Deployed to 10-2-4
639,1013,Mercutian Galba,Recruitment,Neophyte,-2,-2,-2,New Initiate
639,1013,Mercutian Galba,Transfer,Neophyte,10,2,5,Deployed to 10-2-5
639,1014,Samson Neutron-Star,Recruitment,Neophyte,-2,-2,-2,New Initiate
639,1014,Samson Neutron-Star,Transfer,Neophyte,10,2,6,Deployed to 10-2-6
639,1015,Corin Storage,Recruitment,Neophyte,-2,-2,-2,New Initiate
639,1015,Corin Storage,Transfer,Neophyte,10,2,7,Deployed to 10-2-7
639,1016,Voros T'kar,Recruitment,Neophyte,-2,-2,-2,New Initiate
639,1016,Voros T'kar,Transfer,Neophyte,10,2,8,Deployed to 10-2-8
639,1017,Xarl Place,Recruitment,Neophyte,-2,-2,-2,New Initiate
639,1017,Xarl Place,Transfer,Neophyte,10,2,9,Deployed to 10-2-9
639,1018,Jin Post,Recruitment,Neophyte,-2,-2,-2,New Initiate
639,1018,Jin Post,Transfer,Neophyte,10,3,1,Deployed to 10-3-1
639,1019,Agni Ghost-Reaper,Recruitment,Neophyte,-2,-2,-2,New Initiate
639,1019,Agni Ghost-Reaper,Transfer,Neophyte,10,3,2,Deployed to 10-3-2
639,103,Boros,Relic,Captain,2,0,0,Received The Iron Rain Seal
640,1020,Nero Cinder,Recruitment,Neophyte,-2,-2,-2,New Initiate
640,1020,Nero Cinder,Transfer,Neophyte,10,3,3,Deployed to 10-3-3
640,1021,Gideon Blood,Recruitment,Neophyte,-2,-2,-2,New Initiate
640,1021,Gideon Blood,Transfer,Neophyte,10,3,4,Deployed to 10-3-4
640,1022,Gordian Word,Recruitment,Neophyte,-2,-2,-2,New Initiate
640,1022,Gordian Word,Transfer,Neophyte,10,3,5,Deployed to 10-3-5
640,1023,Ren Sonic-Cry,Recruitment,Neophyte,-2,-2,-2,New Initiate
640,1023,Ren Sonic-Cry,Transfer,Neophyte,10,3,6,Deployed to 10-3-6
640,1024,Ulfric Oldenburg,Recruitment,Neophyte,-2,-2,-2,New Initiate
640,1024,Ulfric Oldenburg,Transfer,Neophyte,10,3,7,Deployed to 10-3-7
640,1025,Mitsuru Voss,Recruitment,Neophyte,-2,-2,-2,New Initiate
640,1025,Mitsuru Voss,Transfer,Neophyte,10,3,8,Deployed to 10-3-8
640,1026,Taiwo Stilicho,Recruitment,Neophyte,-2,-2,-2,New Initiate
640,1026,Taiwo Stilicho,Transfer,Neophyte,10,3,9,Deployed to 10-3-9
640,1027,Arvida Eras,Recruitment,Neophyte,-2,-2,-2,New Initiate
640,1027,Arvida Eras,Transfer,Neophyte,10,4,1,Deployed to 10-4-1
640,1028,Haldor Iron-Casket,Recruitment,Neophyte,-2,-2,-2,New Initiate
640,1028,Haldor Iron-Casket,Transfer,Neophyte,10,4,2,Deployed to 10-4-2
640,1029,Doran Aikos,Recruitment,Neophyte,-2,-2,-2,New Initiate
640,1029,Doran Aikos,Transfer,Neophyte,10,4,3,Deployed to 10-4-3
640,1030,Osamu Earth-Render,Recruitment,Neophyte,-2,-2,-2,New Initiate
640,1030,Osamu Earth-Render,Transfer,Neophyte,10,4,4,Deployed to 10-4-4
640,1031,Harald Dawn,Recruitment,Neophyte,-2,-2,-2,New Initiate
640,1031,Harald Dawn,Transfer,Neophyte,10,4,5,Deployed to 10-4-5
640,1032,Raiden Ananta,Recruitment,Neophyte,-2,-2,-2,New Initiate
640,1032,Raiden Ananta,Transfer,Neophyte,10,4,6,Deployed to 10-4-6
640,1033,Xarl Vel,Recruitment,Neophyte,-2,-2,-2,New Initiate
640,1033,Xarl Vel,Transfer,Neophyte,10,4,7,Deployed to 10-4-7
640,1034,Mo Moon-Disciple,Recruitment,Neophyte,-2,-2,-2,New Initiate
640,1034,Mo Moon-Disciple,Transfer,Neophyte,10,4,8,Deployed to 10-4-8
640,1035,Finn Varl,Recruitment,Neophyte,-2,-2,-2,New Initiate
640,1035,Finn Varl,Transfer,Neophyte,10,4,9,Deployed to 10-4-9
640,1036,Mordred Chart,Recruitment,Neophyte,-2,-2,-2,New Initiate
640,1036,Mordred Chart,Transfer,Neophyte,10,5,1,Deployed to 10-5-1
640,1037,Carus Becquerel-Baron,Recruitment,Neophyte,-2,-2,-2,New Initiate
640,1037,Carus Becquerel-Baron,Transfer,Neophyte,10,5,2,Deployed to 10-5-2
640,1038,Adil Zinc-Eye,Recruitment,Neophyte,-2,-2,-2,New Initiate
640,1038,Adil Zinc-Eye,Transfer,Neophyte,10,5,3,Deployed to 10-5-3
640,1039,Neo Sevatar,Recruitment,Neophyte,-2,-2,-2,New Initiate
640,1039,Neo Sevatar,Transfer,Neophyte,10,5,4,Deployed to 10-5-4
640,1040,Charles Sakai,Recruitment,Neophyte,-2,-2,-2,New Initiate
640,1040,Charles Sakai,Transfer,Neophyte,10,5,5,Deployed to 10-5-5
640,1041,Philip Banner,Recruitment,Neophyte,-2,-2,-2,New Initiate
640,1041,Philip Banner,Transfer,Neophyte,10,5,6,Deployed to 10-5-6
640,1042,Jorius Path,Recruitment,Neophyte,-2,-2,-2,New Initiate
640,1042,Jorius Path,Transfer,Neophyte,10,5,7,Deployed to 10-5-7
640,1043,Geta Smooth,Recruitment,Neophyte,-2,-2,-2,New Initiate
640,1043,Geta Smooth,Transfer,Neophyte,10,5,8,Deployed to 10-5-8
640,1044,Galerius Electron-Cloud,Recruitment,Neophyte,-2,-2,-2,New Initiate
640,1044,Galerius Electron-Cloud,Transfer,Neophyte,10,5,9,Deployed to 10-5-9
640,112,Lazarus Void,Relic,Captain,3,0,0,Received Slag-Stalker
641,1017,Xarl Place,Death,Neophyte,-2,-2,-2,Killed in Action
641,1045,Yan Higgs-Hold,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1045,Yan Higgs-Hold,Transfer,Neophyte,10,2,9,Deployed to 10-2-9
641,1046,Olufemi Pound-Pierce,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1046,Olufemi Pound-Pierce,Transfer,Neophyte,10,6,1,Deployed to 10-6-1
641,1047,Ebele Sorn,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1047,Ebele Sorn,Transfer,Neophyte,10,6,2,Deployed to 10-6-2
641,1048,Uthizzar Vorne,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1048,Uthizzar Vorne,Transfer,Neophyte,10,6,3,Deployed to 10-6-3
641,1049,Astoran Dhar,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1049,Astoran Dhar,Transfer,Neophyte,10,6,4,Deployed to 10-6-4
641,1050,Iacton Clock,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1050,Iacton Clock,Transfer,Neophyte,10,6,5,Deployed to 10-6-5
641,1051,Che Galileo-Ghost,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1051,Che Galileo-Ghost,Transfer,Neophyte,10,6,6,Deployed to 10-6-6
641,1052,Madu Tide,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1052,Madu Tide,Transfer,Neophyte,10,6,7,Deployed to 10-6-7
641,1053,Hiroki Rime,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1053,Hiroki Rime,Transfer,Neophyte,10,6,8,Deployed to 10-6-8
641,1054,Yan Sand,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1054,Yan Sand,Transfer,Neophyte,10,6,9,Deployed to 10-6-9
641,1055,Irinjibal Dirac-Duke,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1055,Irinjibal Dirac-Duke,Transfer,Neophyte,10,7,1,Deployed to 10-7-1
641,1056,Masaru Uriel,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1056,Masaru Uriel,Transfer,Neophyte,10,7,2,Deployed to 10-7-2
641,1057,Paki Vel,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1057,Paki Vel,Transfer,Neophyte,10,7,3,Deployed to 10-7-3
641,1058,Agubar Skalla,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1058,Agubar Skalla,Transfer,Neophyte,10,7,4,Deployed to 10-7-4
641,1059,Carinus Publius,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1059,Carinus Publius,Transfer,Neophyte,10,7,5,Deployed to 10-7-5
641,1060,Tendai Schema,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1060,Tendai Schema,Transfer,Neophyte,10,7,6,Deployed to 10-7-6
641,1061,Kjell Jast,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1061,Kjell Jast,Transfer,Neophyte,10,7,7,Deployed to 10-7-7
641,1062,Bars Fermion-Field,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1062,Bars Fermion-Field,Transfer,Neophyte,10,7,8,Deployed to 10-7-8
641,1063,Subotai Jago,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1063,Subotai Jago,Transfer,Neophyte,10,7,9,Deployed to 10-7-9
641,1064,Arturus Switch,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1064,Arturus Switch,Transfer,Neophyte,10,8,1,Deployed to 10-8-1
641,1065,Varek Chlorus,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1065,Varek Chlorus,Transfer,Neophyte,10,8,2,Deployed to 10-8-2
641,1066,Barban Beam,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1066,Barban Beam,Transfer,Neophyte,10,8,3,Deployed to 10-8-3
641,1067,Taiwo Frost-Free,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1067,Taiwo Frost-Free,Transfer,Neophyte,10,8,4,Deployed to 10-8-4
641,1068,Ichiro Murne,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1068,Ichiro Murne,Transfer,Neophyte,10,8,5,Deployed to 10-8-5
641,1069,Zaid Vor,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1069,Zaid Vor,Transfer,Neophyte,10,8,6,Deployed to 10-8-6
641,1070,Adil Moray,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1070,Adil Moray,Transfer,Neophyte,10,8,7,Deployed to 10-8-7
641,1071,Vitellius Molecule-Maul,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1071,Vitellius Molecule-Maul,Transfer,Neophyte,10,8,8,Deployed to 10-8-8
641,1072,Oenomaus Batiatus,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1072,Oenomaus Batiatus,Transfer,Neophyte,10,8,9,Deployed to 10-8-9
641,1073,Balthazar Cass,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1073,Balthazar Cass,Transfer,Neophyte,10,9,1,Deployed to 10-9-1
641,1074,Pan Naught,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1074,Pan Naught,Transfer,Neophyte,10,9,2,Deployed to 10-9-2
641,1075,Samson Haraldsson,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1075,Samson Haraldsson,Transfer,Neophyte,10,9,3,Deployed to 10-9-3
641,1076,Cyrion Luis,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1076,Cyrion Luis,Transfer,Neophyte,10,9,4,Deployed to 10-9-4
641,1077,Gorm Drax,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1077,Gorm Drax,Transfer,Neophyte,10,9,5,Deployed to 10-9-5
641,1078,Akihiko Vex,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1078,Akihiko Vex,Transfer,Neophyte,10,9,6,Deployed to 10-9-6
641,1079,Uriah Book,Recruitment,Neophyte,-2,-2,-2,New Initiate
641,1079,Uriah Book,Transfer,Neophyte,10,9,7,Deployed to 10-9-7
642,1014,Samson Neutron-Star,Death,Neophyte,-2,-2,-2,Killed in Action
642,1080,Luo Fell-Blade,Recruitment,Neophyte,-2,-2,-2,New Initiate
642,1080,Luo Fell-Blade,Transfer,Neophyte,10,2,6,Deployed to 10-2-6
642,1081,Govinda Slayer,Recruitment,Neophyte,-2,-2,-2,New Initiate
642,1081,Govinda Slayer,Transfer,Neophyte,10,9,8,Deployed to 10-9-8
642,1082,Yngvar Decibel,Recruitment,Neophyte,-2,-2,-2,New Initiate
642,1082,Yngvar Decibel,Transfer,Neophyte,10,9,9,Deployed to 10-9-9
642,1083,Ogedei Krell,Recruitment,Neophyte,-2,-2,-2,New Initiate
642,1083,Ogedei Krell,Transfer,Neophyte,10,10,1,Deployed to 10-10-1
642,1084,Albus Varr,Recruitment,Neophyte,-2,-2,-2,New Initiate
642,1084,Albus Varr,Transfer,Neophyte,10,10,2,Deployed to 10-10-2
642,1085,Zaid Blade,Recruitment,Neophyte,-2,-2,-2,New Initiate
642,1085,Zaid Blade,Transfer,Neophyte,10,10,3,Deployed to 10-10-3
642,1086,Antoninus Kiran,Recruitment,Neophyte,-2,-2,-2,New Initiate
642,1086,Antoninus Kiran,Transfer,Neophyte,10,10,4,Deployed to 10-10-4
642,1087,Zosimus Shadow-Walker,Recruitment,Neophyte,-2,-2,-2,New Initiate
642,1087,Zosimus Shadow-Walker,Transfer,Neophyte,10,10,5,Deployed to 10-10-5
642,1088,Quintas Decibel,Recruitment,Neophyte,-2,-2,-2,New Initiate
642,1088,Quintas Decibel,Transfer,Neophyte,10,10,6,Deployed to 10-10-6
642,1089,Elos Niger,Recruitment,Neophyte,-2,-2,-2,New Initiate
642,1089,Elos Niger,Transfer,Neophyte,10,10,7,Deployed to 10-10-7
642,1090,Phinehas Pillar,Recruitment,Neophyte,-2,-2,-2,New Initiate
642,1090,Phinehas Pillar,Transfer,Neophyte,10,10,8,Deployed to 10-10-8
642,1091,Gustav Point,Recruitment,Neophyte,-2,-2,-2,New Initiate
642,1091,Gustav Point,Transfer,Neophyte,10,10,9,Deployed to 10-10-9
643,1026,Taiwo Stilicho,Death,Neophyte,-2,-2,-2,Killed in Action
643,1029,Doran Aikos,Death,Neophyte,-2,-2,-2,Killed in Action
643,1042,Jorius Path,Death,Neophyte,-2,-2,-2,Killed in Action
643,1046,Olufemi Pound-Pierce,Death,Neophyte,-2,-2,-2,Killed in Action
643,1060,Tendai Schema,Death,Neophyte,-2,-2,-2,Killed in Action
643,1071,Vitellius Molecule-Maul,Death,Neophyte,-2,-2,-2,Killed in Action
643,1092,Tibalt Vahl,Recruitment,Neophyte,-2,-2,-2,New Initiate
643,1092,Tibalt Vahl,Transfer,Neophyte,10,3,9,Deployed to 10-3-9
643,1093,Pollux Sahasra,Recruitment,Neophyte,-2,-2,-2,New Initiate
643,1093,Pollux Sahasra,Transfer,Neophyte,10,4,3,Deployed to 10-4-3
643,1094,Joram Bare-Foot,Recruitment,Neophyte,-2,-2,-2,New Initiate
643,1094,Joram Bare-Foot,Transfer,Neophyte,10,5,7,Deployed to 10-5-7
643,1095,Duan Amp,Recruitment,Neophyte,-2,-2,-2,New Initiate
643,1095,Duan Amp,Transfer,Neophyte,10,6,1,Deployed to 10-6-1
643,1096,Vaman Slow,Recruitment,Neophyte,-2,-2,-2,New Initiate
643,1096,Vaman Slow,Transfer,Neophyte,10,7,6,Deployed to 10-7-6
643,1097,Luc Book,Recruitment,Neophyte,-2,-2,-2,New Initiate
643,1097,Luc Book,Transfer,Neophyte,10,8,8,Deployed to 10-8-8
644,109,Kovalt Shade,Death,Chaplain,-2,-2,-2,Killed in Action
644,1067,Taiwo Frost-Free,Death,Neophyte,-2,-2,-2,Killed in Action
644,1098,Xerxes Laser-Sight,Recruitment,Neophyte,-2,-2,-2,New Initiate
644,1098,Xerxes Laser-Sight,Transfer,Neophyte,10,8,4,Deployed to 10-8-4
644,238,Bodin Drill,Transfer,Veteran Battle Brother,2,0,3,Deployed to 2-0-3
644,238,Bodin Drill,Promotion,Chaplain,2,0,3,Promoted to Chaplain
645,1000,Caeden Farad,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
645,1000,Caeden Farad,Transfer,Battle Brother,-1,0,0,Deployed to -1-0-0
645,1001,Shola Sahasra,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
645,1001,Shola Sahasra,Transfer,Battle Brother,-1,0,1,Deployed to -1-0-1
645,1002,Toshio Vel,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
645,1002,Toshio Vel,Transfer,Battle Brother,-1,0,2,Deployed to -1-0-2
645,1003,Barachiel Sensor,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
645,1003,Barachiel Sensor,Transfer,Battle Brother,-1,0,3,Deployed to -1-0-3
645,1004,Thaddeus Korda,Promotion,Battle Brother,-2,-2,-2,Promoted to Battle Brother
645,1004,Thaddeus Korda,Transfer,Battle Brother,-1,0,4,Deployed to -1-0-4
645,105,Corvus Vane,Death,Lieutenant,-2,-2,-2,Killed in Action
645,1092,Tibalt Vahl,Death,Neophyte,-2,-2,-2,Killed in Action
